post_id,user_id,timestamp,parent_id,parent_user_id,parent_bloc,bloc,ideology,candidate,frame,strategy,emotion,sentiment,adversary_target,text,is_attack,is_reply,thread_depth,comment_position,time_of_day,day_of_week,is_weekend,campaign_phase,pre_first_round
post_009011,user_03801,2025-12-17,,,,Left,-0.3516363170080571,,corruption,defense,hope,positive,PC,Stand with PC! Our side needs unity against these attacks. | corruption scandal | hope optimistic confident,0,0,0,0,0,2,0,runoff,0
post_009013,user_00535,2025-12-17,,,,Right-Traditional,0.710886330994652,Jara,corruption,defense,pride,positive,elites,We must support elites because they fight for our side. | Support Jara! | corruption scandal | proud support victory,0,0,0,0,0,2,0,runoff,0
post_009015,user_02694,2025-12-17,,,,Right-Traditional,0.5407049510429742,Kast,corruption,info-sharing,neutral,neutral,PC,Update on PC's position. | Kast must act! | corruption scandal,0,0,0,0,0,2,0,runoff,0
reply_009016,user_03677,2025-12-17,post_008897,user_04387,Right-Radical-Conservative,Right-Traditional,0.188692613159675,Kast,immigration,defense,joy,positive,PC,Support PC - they represent our values and our movement. | Support Kast! | immigration borders | great excellent fantastic,0,1,1,0,0,2,0,runoff,0
post_009018,user_03380,2025-12-17,,,,Right-Traditional,0.3503450690444609,,corruption,attack,neutral,neutral,police,police is destroying our country! Cope harder. | corruption scandal,1,0,0,0,0,2,0,runoff,0
reply_009019,user_02931,2025-12-17,reply_008931,user_02977,Right-Traditional,Right-Traditional,0.47326481706903767,Kast,democracy/institutions,defense,joy,positive,PC,Support PC - they represent our values and our movement. | Support Kast! | democracy institutions,0,1,2,0,0,2,0,runoff,0
post_009021,user_00703,2025-12-17,,,,Right-Traditional,0.7387046131194995,Kaiser,democracy/institutions,call-to-action,hope,positive,judiciary,Support judiciary now! | Kaiser must act! | democracy institutions | hope optimistic confident,0,0,0,0,0,2,0,runoff,0
post_009023,user_03528,2025-12-17,,,,Right-Libertarian,-0.7580083375338926,,democracy/institutions,call-to-action,joy,positive,the left,Everyone needs to vote against the left. | democracy institutions | great excellent fantastic,0,0,0,0,0,2,0,runoff,0
reply_009024,user_01247,2025-12-17,post_008897,user_04387,Right-Radical-Conservative,Left,-0.7069331139475213,,corruption,call-to-action,fear,negative,PC,Support PC now! | corruption scandal | worried concerned terrified,0,1,1,1,0,2,0,runoff,0
reply_009025,user_00362,2025-12-17,post_008864,user_00499,Right-Traditional,Right-Radical-Conservative,0.5895433851620555,,immigration,defense,pride,positive,PC,Stand with PC! Our side needs unity against these attacks. | immigration borders | proud support victory,0,1,1,0,0,2,0,runoff,0
reply_009026,user_00272,2025-12-17,post_008936,user_01785,Left,Right-Radical-Conservative,-0.6704601349546446,,security/crime,attack,hope,positive,PC,PC must be defeated. Their supporters are delusional. | security violence crime | hope optimistic confident,1,1,1,0,0,2,0,runoff,0
reply_009027,user_03426,2025-12-17,post_009001,user_02020,Right-Traditional,Left,-0.7774275153301163,,constitution/process,attack,contempt,negative,the right,the right must be defeated. Their supporters are delusional. | constitution process democracy,1,1,1,0,0,2,0,runoff,0
reply_009028,user_04514,2025-12-17,reply_009026,user_00272,Right-Radical-Conservative,Left,0.5856909363120655,,culture/values,call-to-action,hope,positive,the right,Support the right now! | values family tradition,0,1,2,0,0,2,0,runoff,0
post_009030,user_03062,2025-12-17,,,,Right-Traditional,0.7955045863895736,Kast,immigration,attack,pride,positive,PC,Wake up! PC is a threat to everything we stand for. | Kast must be stopped! | immigration borders | proud support victory,1,0,0,0,0,2,0,runoff,0
post_009032,user_04143,2025-12-17,,,,Left,0.9688838775527593,,economy,identity-boundary,anger,negative,the right,"This is about our values, not the right's agenda. | economy jobs inflation | outrage furious",0,0,0,0,0,2,0,runoff,0
reply_009033,user_01751,2025-12-17,post_008977,user_00096,Right-Radical-Conservative,Right-Traditional,0.539535113390849,Kast,economy,info-sharing,hope,positive,traitors within right,Here's what traitors within right said about this issue. | Kast must act! | economy jobs inflation | hope optimistic confident,0,1,1,0,0,2,0,runoff,0
reply_009034,user_03697,2025-12-17,post_008921,user_04104,Right-Traditional,Right-Radical-Conservative,0.9698608311063904,,democracy/institutions,defense,anger,negative,PC,PC is right. Evidence shows they're doing what's needed. | democracy institutions,0,1,1,1,0,2,0,runoff,0
post_009036,user_00608,2025-12-17,,,,Right-Traditional,-0.5485009701325029,Jara,economy,defense,pride,positive,judiciary,We must support judiciary because they fight for our side. | Support Jara! | economy jobs inflation,0,0,0,0,0,2,0,runoff,0
post_009038,user_03915,2025-12-17,,,,Right-Traditional,0.31247025153344443,Kast,corruption,defense,hope,positive,traitors within right,We must support traitors within right because they fight for our side. | Support Kast! | corruption scandal,0,0,0,0,0,2,0,runoff,0
post_009040,user_03283,2025-12-17,,,,Left,-0.880147687323742,Jara,economy,defense,joy,positive,the right,Support the right - they represent our values and our movement. | Support Jara! | economy jobs inflation | great excellent fantastic,0,0,0,0,0,2,0,runoff,0
reply_009041,user_00521,2025-12-17,post_008986,user_04575,Right-Traditional,Right-Radical-Conservative,-0.6477466631736201,Kast,economy,ridicule,anger,negative,migrants,"migrants is a joke, honestly. /s They're so serious. | Kast must act! | economy jobs inflation | outrage furious",0,1,1,0,0,2,0,runoff,0
post_009043,user_01259,2025-12-17,,,,Right-Traditional,0.5821349170839601,Kast,culture/values,attack,joy,positive,the left,Stop the left immediately! You don't understand reality. | Kast must be stopped! | values family tradition | great excellent fantastic,1,0,0,0,0,2,0,runoff,0
reply_009044,user_04711,2025-12-17,reply_008992,user_00044,Left,Left,0.35751428201268054,Kaiser,culture/values,defense,neutral,neutral,judiciary,Support judiciary - they represent our values and our movement. | Support Kaiser! | values family tradition,0,1,3,0,0,2,0,runoff,0
reply_009045,user_01583,2025-12-17,post_008959,user_03320,Right-Radical-Conservative,Right-Libertarian,0.5943028735840816,,security/crime,defense,pride,positive,media,Join our side in supporting media. They have the evidence. | security violence crime | proud support victory,0,1,1,0,0,2,0,runoff,0
post_009047,user_02786,2025-12-17,,,,Right-Libertarian,0.7826230591477621,Jara,economy,defense,hope,positive,traitors within right,Join our side in supporting traitors within right. They have the evidence. | Support Jara! | economy jobs inflation | hope optimistic confident,0,0,0,0,0,2,0,runoff,0
reply_009048,user_04152,2025-12-17,reply_008957,user_02339,Right-Radical-Conservative,Right-Radical-Conservative,0.18026017487029794,,constitution/process,defense,pride,positive,the left,Support the left - they represent our values and our movement. | constitution process democracy,0,1,2,0,0,2,0,runoff,0
post_009050,user_03650,2025-12-17,,,,Right-Libertarian,0.19951508047128963,Kast,constitution/process,info-sharing,neutral,neutral,media,Here's what media said about this issue. | Kast must act! | constitution process democracy,0,0,0,0,0,2,0,runoff,0
reply_009051,user_02360,2025-12-17,reply_008950,user_01557,Right-Libertarian,Left,0.7983180517726566,,corruption,attack,fear,negative,the right,the right must be defeated. Their supporters are delusional. | corruption scandal | worried concerned terrified,1,1,2,0,0,2,0,runoff,0
post_009053,user_02342,2025-12-17,,,,Left,-0.45543505886877933,,culture/values,attack,contempt,negative,the right,the right must be defeated. Their supporters are delusional. | values family tradition | contemptible beneath us,1,0,0,0,0,2,0,runoff,0
post_009055,user_03271,2025-12-17,,,,Right-Radical-Conservative,0.8917652760422865,,economy,identity-boundary,anger,negative,police,"This is about our values, not police's agenda. | economy jobs inflation",0,0,0,0,0,2,0,runoff,0
post_009057,user_01703,2025-12-17,,,,Right-Radical-Conservative,0.9161034161106579,,culture/values,identity-boundary,joy,positive,the right,Real Chileans support the right. | values family tradition | great excellent fantastic,0,0,0,0,0,2,0,runoff,0
post_009059,user_00303,2025-12-18,,,,Left,-0.46705212910856564,Kast,immigration,identity-boundary,hope,positive,elites,"This is about our values, not elites's agenda. | Kast must act! | immigration borders | hope optimistic confident",0,0,0,0,0,3,0,runoff,0
post_009061,user_00017,2025-12-18,,,,Right-Radical-Conservative,0.5381422907110844,Kast,constitution/process,attack,joy,positive,the left,the left is destroying our country! Cope harder. | Kast must be stopped! | constitution process democracy | great excellent fantastic,1,0,0,0,0,3,0,runoff,0
post_009063,user_02818,2025-12-18,,,,Right-Libertarian,-0.3718495483454484,Kast,democracy/institutions,attack,hope,positive,the left,the left is destroying our country! Cope harder. | Kast must be stopped! | democracy institutions | hope optimistic confident,1,0,0,0,0,3,0,runoff,0
post_009065,user_00520,2025-12-18,,,,Right-Traditional,0.7225811334761864,Kast,culture/values,defense,anger,negative,PC,PC is fighting for us. We need to back them up. | Support Kast! | values family tradition | outrage furious,0,0,0,0,0,3,0,runoff,0
reply_009066,user_00763,2025-12-18,reply_008992,user_00044,Left,Right-Radical-Conservative,0.5550683242264443,Kast,democracy/institutions,attack,fear,negative,PC,Stop PC immediately! You don't understand reality. | Kast must be stopped! | democracy institutions | worried concerned terrified,1,1,3,1,0,3,0,runoff,0
reply_009067,user_03574,2025-12-18,post_009050,user_03650,Right-Libertarian,Right-Traditional,0.37135031375748656,Jara,democracy/institutions,defense,hope,positive,traitors within right,traitors within right is fighting for us. We need to back them up. | Support Jara! | democracy institutions,0,1,1,0,0,3,0,runoff,0
reply_009068,user_00062,2025-12-18,reply_009048,user_04152,Right-Radical-Conservative,Right-Radical-Conservative,0.6951280132862124,Matthei,corruption,defense,pride,positive,the left,the left is right. Evidence shows they're doing what's needed. | Support Matthei! | corruption scandal,0,1,3,0,0,3,0,runoff,0
reply_009069,user_00540,2025-12-18,post_009032,user_04143,Left,Right-Traditional,0.5388215261906716,,culture/values,defense,hope,positive,none,none is fighting for us. We need to back them up. | values family tradition | hope optimistic confident,0,1,1,0,0,3,0,runoff,0
reply_009070,user_04963,2025-12-18,post_008956,user_04708,Right-Traditional,Right-Traditional,0.4431625246305659,,culture/values,info-sharing,joy,positive,PC,Here's what PC said about this issue. | values family tradition | great excellent fantastic,0,1,1,0,0,3,0,runoff,0
post_009072,user_01247,2025-12-18,,,,Left,-0.7069331139475213,Matthei,security/crime,call-to-action,sadness,negative,the right,Support the right now! | Matthei must act! | security violence crime,0,0,0,0,0,3,0,runoff,0
reply_009073,user_01163,2025-12-18,post_008952,user_04553,Right-Radical-Conservative,Left,0.7273612472103755,,culture/values,attack,anger,negative,the right,We cannot allow the right to continue this madness. You people are pathetic. | values family tradition,1,1,1,0,0,3,0,runoff,0
reply_009074,user_00401,2025-12-18,post_008941,user_03281,Left,Right-Radical-Conservative,0.6228780777036733,,security/crime,attack,anger,negative,PC,PC is destroying our country! Cope harder. | security violence crime | outrage furious enraged,1,1,1,0,0,3,0,runoff,0
reply_009075,user_04742,2025-12-18,post_009057,user_01703,Right-Radical-Conservative,Right-Traditional,0.4528423363478594,,security/crime,ridicule,disgust,negative,the left,"Sure buddy, the left is totally credible. /s | security violence crime | disgusting appalling repulsive",0,1,1,0,0,3,0,runoff,0
reply_009076,user_03517,2025-12-18,reply_009019,user_02931,Right-Traditional,Right-Traditional,0.8050474937803297,Kast,security/crime,defense,hope,positive,PC,PC is right. Evidence shows they're doing what's needed. | Support Kast! | security violence crime | hope optimistic confident,0,1,3,0,0,3,0,runoff,0
reply_009077,user_00343,2025-12-18,post_009050,user_03650,Right-Libertarian,Left,-0.5657319847099068,Jara,economy,ridicule,sadness,negative,the right,"the right is a joke, honestly. /s They're so serious. | Jara must act! | economy jobs inflation | sad disappointed devastated",0,1,1,1,0,3,0,runoff,0
post_009079,user_01803,2025-12-18,,,,Right-Traditional,0.38523601721797623,Kaiser,security/crime,identity-boundary,pride,positive,the right,"This is about our values, not the right's agenda. | Kaiser must act! | security violence crime | proud support victory",0,0,0,0,0,3,0,runoff,0
reply_009080,user_00422,2025-12-18,post_008959,user_03320,Right-Radical-Conservative,Right-Radical-Conservative,0.6973055261359995,,culture/values,identity-boundary,anger,negative,none,Real Chileans support none. | values family tradition | outrage furious,0,1,1,1,0,3,0,runoff,0
reply_009081,user_03325,2025-12-18,reply_009033,user_01751,Right-Traditional,Right-Traditional,-0.6199563218322652,Kast,immigration,identity-boundary,contempt,negative,traitors within right,Real Chileans support traitors within right. | Kast must act! | immigration borders | contemptible beneath us,0,1,2,0,0,3,0,runoff,0
reply_009082,user_04550,2025-12-18,post_009006,user_00243,Right-Traditional,Right-Radical-Conservative,0.6224762176436267,Kast,culture/values,identity-boundary,pride,positive,traitors within right,Real Chileans support traitors within right. | Kast must act! | values family tradition | proud support victory,0,1,1,0,0,3,0,runoff,0
post_009084,user_01030,2025-12-18,,,,Right-Traditional,0.3765575506704077,Jara,immigration,attack,fear,negative,PC,PC must be defeated. Their supporters are delusional. | Jara must be stopped! | immigration borders | worried concerned terrified,1,0,0,0,0,3,0,runoff,0
post_009086,user_02136,2025-12-18,,,,Right-Radical-Conservative,0.7288920390446291,,democracy/institutions,identity-boundary,hope,positive,police,"This is about our values, not police's agenda. | democracy institutions",0,0,0,0,0,3,0,runoff,0
reply_009087,user_01265,2025-12-18,post_009053,user_02342,Left,Right-Radical-Conservative,1.0,Kaiser,corruption,ridicule,hope,positive,PC,PC is hilarious. Not. | Kaiser must act! | corruption scandal | hope optimistic confident,0,1,1,0,0,3,0,runoff,0
post_009089,user_04610,2025-12-18,,,,Right-Traditional,-1.0,Matthei,immigration,defense,hope,positive,PC,Stand with PC! Our side needs unity against these attacks. | Support Matthei! | immigration borders,0,0,0,0,0,3,0,runoff,0
post_009091,user_01378,2025-12-18,,,,Left,-0.5460062537329554,Jara,immigration,attack,anger,negative,police,police must be defeated. Their supporters are delusional. | Jara must be stopped! | immigration borders,1,0,0,0,0,3,0,runoff,0
post_009093,user_04680,2025-12-18,,,,Right-Radical-Conservative,0.6597199451114272,Kast,security/crime,info-sharing,sadness,negative,PC,Update on PC's position. | Kast must act! | security violence crime | sad disappointed devastated,0,0,0,0,0,3,0,runoff,0
post_009095,user_02323,2025-12-18,,,,Right-Radical-Conservative,0.9562599278981896,Kast,security/crime,attack,disgust,negative,PC,PC is destroying our country! Cope harder. | Kast must be stopped! | security violence crime | disgusting appalling repulsive,1,0,0,0,0,3,0,runoff,0
reply_009096,user_00846,2025-12-18,post_009086,user_02136,Right-Radical-Conservative,Right-Traditional,0.5976552993581613,Kast,democracy/institutions,call-to-action,joy,positive,PC,Everyone needs to vote against PC. | Kast must act! | democracy institutions,0,1,1,0,0,3,0,runoff,0
reply_009097,user_04315,2025-12-18,post_008956,user_04708,Right-Traditional,Right-Radical-Conservative,0.8790146325507017,,corruption,defense,sadness,negative,PC,PC is fighting for us. We need to back them up. | corruption scandal | sad disappointed devastated,0,1,1,1,0,3,0,runoff,0
post_009099,user_04733,2025-12-18,,,,Right-Traditional,0.5026009527966618,Jara,economy,defense,pride,positive,PC,Join our side in supporting PC. They have the evidence. | Support Jara! | economy jobs inflation | proud support victory,0,0,0,0,0,3,0,runoff,0
post_009101,user_00832,2025-12-18,,,,Right-Traditional,0.5087171196779152,,culture/values,attack,fear,negative,PC,We cannot allow PC to continue this madness. You people are pathetic. | values family tradition,1,0,0,0,0,3,0,runoff,0
post_009103,user_04873,2025-12-18,,,,Right-Radical-Conservative,0.7447202334543651,,constitution/process,ridicule,contempt,negative,the left,"the left is a joke, honestly. /s They're so serious. | constitution process democracy",0,0,0,0,0,3,0,runoff,0
post_009105,user_03273,2025-12-18,,,,Right-Libertarian,1.0,Jara,democracy/institutions,ridicule,neutral,neutral,government,government is hilarious. Not. | Jara must act! | democracy institutions,0,0,0,0,0,3,0,runoff,0
reply_009106,user_04202,2025-12-18,post_008965,user_04436,Right-Radical-Conservative,Left,-0.8840583301328271,Kast,economy,call-to-action,fear,negative,the right,Support the right now! | Kast must act! | economy jobs inflation | worried concerned terrified,0,1,1,1,0,3,0,runoff,0
post_009108,user_03335,2025-12-18,,,,Right-Traditional,1.0,,constitution/process,ridicule,anger,negative,PC,"Sure buddy, PC is totally credible. /s | constitution process democracy | outrage furious",0,0,0,0,0,3,0,runoff,0
reply_009109,user_04384,2025-12-18,post_008968,user_00063,Left,Right-Traditional,0.7429270548127306,,corruption,defense,joy,positive,media,We must support media because they fight for our side. | corruption scandal | great excellent fantastic,0,1,1,0,0,3,0,runoff,0
reply_009110,user_03416,2025-12-18,reply_009026,user_00272,Right-Radical-Conservative,Right-Traditional,0.2630319879049962,Kast,democracy/institutions,defense,pride,positive,PC,PC is fighting for us. We need to back them up. | Support Kast! | democracy institutions,0,1,2,1,0,3,0,runoff,0
reply_009111,user_02090,2025-12-18,reply_009074,user_00401,Right-Radical-Conservative,Left,0.750938985370432,,democracy/institutions,attack,anger,negative,police,We cannot allow police to continue this madness. You people are pathetic. | democracy institutions | outrage furious enraged,1,1,2,0,0,3,0,runoff,0
post_009113,user_03315,2025-12-18,,,,Right-Radical-Conservative,-0.4539284554742994,Kast,constitution/process,ridicule,hope,positive,PC,"PC is a joke, honestly. /s They're so serious. | Kast must act! | constitution process democracy | hope optimistic confident",0,0,0,0,0,3,0,runoff,0
reply_009114,user_02513,2025-12-18,post_009113,user_03315,Right-Radical-Conservative,Right-Radical-Conservative,0.5965981592600862,Kast,corruption,info-sharing,sadness,negative,government,Here's what government said about this issue. | Kast must act! | corruption scandal | sad disappointed devastated,0,1,1,0,0,3,0,runoff,0
reply_009115,user_01614,2025-12-18,reply_009074,user_00401,Right-Radical-Conservative,Right-Libertarian,0.5295092536724516,Jara,security/crime,info-sharing,joy,positive,traitors within right,Here's what traitors within right said about this issue. | Jara must act! | security violence crime,0,1,2,1,0,3,0,runoff,0
reply_009116,user_04179,2025-12-18,reply_009076,user_03517,Right-Traditional,Right-Radical-Conservative,0.728329028869968,,democracy/institutions,defense,anger,negative,PC,Support PC - they represent our values and our movement. | democracy institutions,0,1,4,0,0,3,0,runoff,0
post_009118,user_04605,2025-12-18,,,,Right-Radical-Conservative,0.8098731194035292,Matthei,economy,info-sharing,hope,positive,traitors within right,Update on traitors within right's position. | Matthei must act! | economy jobs inflation,0,0,0,0,0,3,0,runoff,0
post_009120,user_04955,2025-12-18,,,,Right-Traditional,-0.5939354237126222,,corruption,defense,pride,positive,government,We must support government because they fight for our side. | corruption scandal | proud support victory,0,0,0,0,0,3,0,runoff,0
post_009122,user_04717,2025-12-18,,,,Right-Libertarian,-1.0,Kast,constitution/process,attack,anger,negative,migrants,We cannot allow migrants to continue this madness. You people are pathetic. | Kast must be stopped! | constitution process democracy,1,0,0,0,0,3,0,runoff,0
post_009124,user_01752,2025-12-18,,,,Left,-0.6815241701215863,,culture/values,call-to-action,fear,negative,the right,Support the right now! | values family tradition | worried concerned terrified,0,0,0,0,0,3,0,runoff,0
reply_009125,user_03845,2025-12-18,post_009023,user_03528,Right-Libertarian,Left,-0.6392614812157605,Jara,culture/values,info-sharing,joy,positive,migrants,Here's what migrants said about this issue. | Jara must act! | values family tradition | great excellent fantastic,0,1,1,0,0,3,0,runoff,0
post_009127,user_04333,2025-12-18,,,,Right-Libertarian,0.26010468828202205,Kast,economy,attack,contempt,negative,PC,Stop PC immediately! You don't understand reality. | Kast must be stopped! | economy jobs inflation | contemptible beneath us,1,0,0,0,0,3,0,runoff,0
reply_009128,user_02236,2025-12-18,post_009061,user_00017,Right-Radical-Conservative,Right-Libertarian,0.739737341870663,,constitution/process,identity-boundary,hope,positive,the left,"This is about our values, not the left's agenda. | constitution process democracy",0,1,1,0,0,3,0,runoff,0
post_009130,user_04253,2025-12-18,,,,Right-Libertarian,-0.20471875372294718,Kast,constitution/process,ridicule,fear,negative,government,government is hilarious. Not. | Kast must act! | constitution process democracy | worried concerned terrified,0,0,0,0,0,3,0,runoff,0
reply_009131,user_00098,2025-12-18,post_009053,user_02342,Left,Right-Traditional,0.5055381863232425,Kast,constitution/process,attack,contempt,negative,the left,the left must be defeated. Their supporters are delusional. | Kast must be stopped! | constitution process democracy | contemptible beneath us,1,1,1,1,0,3,0,runoff,0
post_009133,user_00821,2025-12-18,,,,Left,0.8872668439578334,Kast,security/crime,identity-boundary,disgust,negative,police,Real Chileans support police. | Kast must act! | security violence crime,0,0,0,0,0,3,0,runoff,0
reply_009134,user_03942,2025-12-18,post_009030,user_03062,Right-Traditional,Right-Traditional,0.7025526701030602,Kast,democracy/institutions,defense,joy,positive,police,police is fighting for us. We need to back them up. | Support Kast! | democracy institutions | great excellent fantastic,0,1,1,0,0,3,0,runoff,0
post_009136,user_02500,2025-12-18,,,,Right-Radical-Conservative,0.5834226032250269,,constitution/process,call-to-action,anger,negative,the right,Everyone needs to vote against the right. | constitution process democracy | outrage furious,0,0,0,0,0,3,0,runoff,0
post_009138,user_02967,2025-12-18,,,,Left,0.5626476498001424,Kaiser,culture/values,defense,hope,positive,government,government is fighting for us. We need to back them up. | Support Kaiser! | values family tradition | hope optimistic confident,0,0,0,0,0,3,0,runoff,0
reply_009139,user_01045,2025-12-18,post_009023,user_03528,Right-Libertarian,Right-Traditional,0.5221446868372993,,economy,attack,anger,negative,migrants,We cannot allow migrants to continue this madness. You people are pathetic. | economy jobs inflation | outrage furious enraged,1,1,1,1,0,3,0,runoff,0
reply_009140,user_04085,2025-12-18,reply_009044,user_04711,Left,Right-Traditional,0.45844087916556164,,corruption,attack,joy,positive,government,Wake up! government is a threat to everything we stand for. | corruption scandal | great excellent fantastic,1,1,4,0,0,3,0,runoff,0
post_009142,user_00171,2025-12-18,,,,Right-Libertarian,0.5665763839366291,Jara,security/crime,defense,pride,positive,government,government is fighting for us. We need to back them up. | Support Jara! | security violence crime | proud support victory,0,0,0,0,0,3,0,runoff,0
post_009144,user_03519,2025-12-18,,,,Right-Traditional,0.5269010760201045,Jara,economy,attack,pride,positive,PC,Wake up! PC is a threat to everything we stand for. | Jara must be stopped! | economy jobs inflation | proud support victory,1,0,0,0,0,3,0,runoff,0
post_009146,user_02637,2025-12-18,,,,Right-Traditional,0.27050191698524495,Kaiser,economy,ridicule,joy,positive,PC,"Yeah right, PC knows what they're doing. Sure. | Kaiser must act! | economy jobs inflation",0,0,0,0,0,3,0,runoff,0
reply_009147,user_02116,2025-12-18,reply_009045,user_01583,Right-Libertarian,Right-Traditional,0.7223906721720817,Jara,corruption,identity-boundary,joy,positive,PC,Real Chileans support PC. | Jara must act! | corruption scandal | great excellent fantastic,0,1,2,0,0,3,0,runoff,0
post_009149,user_00187,2025-12-18,,,,Left,-1.0,Kast,immigration,defense,joy,positive,traitors within right,We must support traitors within right because they fight for our side. | Support Kast! | immigration borders,0,0,0,0,0,3,0,runoff,0
post_009151,user_02435,2025-12-18,,,,Right-Radical-Conservative,0.6288137085989913,Kaiser,democracy/institutions,attack,disgust,negative,PC,PC is destroying our country! Cope harder. | Kaiser must be stopped! | democracy institutions | disgusting appalling repulsive,1,0,0,0,0,3,0,runoff,0
reply_009152,user_03220,2025-12-18,reply_009114,user_02513,Right-Radical-Conservative,Right-Radical-Conservative,0.7119780926595378,,security/crime,defense,hope,positive,PC,PC is fighting for us. We need to back them up. | security violence crime | hope optimistic confident,0,1,2,0,0,3,0,runoff,0
reply_009153,user_00365,2025-12-18,reply_009074,user_00401,Right-Radical-Conservative,Right-Traditional,0.13505519061985216,,culture/values,defense,hope,positive,migrants,migrants is right. Evidence shows they're doing what's needed. | values family tradition | hope optimistic confident,0,1,2,2,0,3,0,runoff,0
reply_009154,user_04435,2025-12-18,post_009043,user_01259,Right-Traditional,Right-Traditional,-1.0,,constitution/process,defense,hope,positive,PC,Join our side in supporting PC. They have the evidence. | constitution process democracy | hope optimistic confident,0,1,1,0,0,3,0,runoff,0
post_009156,user_04693,2025-12-18,,,,Right-Radical-Conservative,0.7222752065258149,,corruption,attack,pride,positive,PC,Stop PC immediately! You don't understand reality. | corruption scandal | proud support victory,1,0,0,0,0,3,0,runoff,0
post_009158,user_01065,2025-12-18,,,,Right-Traditional,0.49348995538245716,,constitution/process,info-sharing,joy,positive,media,Update on media's position. | constitution process democracy | great excellent fantastic,0,0,0,0,0,3,0,runoff,0
post_009160,user_02678,2025-12-18,,,,Right-Radical-Conservative,0.856216779628801,Kaiser,constitution/process,attack,neutral,neutral,PC,PC must be defeated. Their supporters are delusional. | Kaiser must be stopped! | constitution process democracy,1,0,0,0,0,3,0,runoff,0
post_009162,user_00563,2025-12-18,,,,Right-Libertarian,0.6211507582542961,Kast,constitution/process,ridicule,hope,positive,PC,PC is hilarious. Not. | Kast must act! | constitution process democracy | hope optimistic confident,0,0,0,0,0,3,0,runoff,0
post_009164,user_04900,2025-12-18,,,,Right-Radical-Conservative,0.2851135742824997,Jara,democracy/institutions,call-to-action,pride,positive,government,Support government now! | Jara must act! | democracy institutions | proud support victory,0,0,0,0,0,3,0,runoff,0
post_009166,user_02944,2025-12-18,,,,Right-Traditional,0.5855675721072088,Jara,constitution/process,ridicule,disgust,negative,the left,"the left is a joke, honestly. /s They're so serious. | Jara must act! | constitution process democracy | disgusting appalling repulsive",0,0,0,0,0,3,0,runoff,0
reply_009167,user_01733,2025-12-18,reply_009096,user_00846,Right-Traditional,Left,0.44464979384434933,,immigration,call-to-action,disgust,negative,police,Everyone needs to vote against police. | immigration borders | disgusting appalling repulsive,0,1,2,0,0,3,0,runoff,0
reply_009168,user_03943,2025-12-18,post_009084,user_01030,Right-Traditional,Right-Radical-Conservative,0.7564442233976101,,economy,info-sharing,neutral,neutral,PC,Update on PC's position. | economy jobs inflation,0,1,1,0,0,3,0,runoff,0
reply_009169,user_02456,2025-12-18,reply_009114,user_02513,Right-Radical-Conservative,Right-Radical-Conservative,1.0,,culture/values,info-sharing,neutral,neutral,the left,Update on the left's position. | values family tradition,0,1,2,1,0,3,0,runoff,0
post_009171,user_01402,2025-12-18,,,,Right-Radical-Conservative,0.3453209251264867,Kast,corruption,defense,pride,positive,none,none is right. Evidence shows they're doing what's needed. | Support Kast! | corruption scandal | proud support victory,0,0,0,0,0,3,0,runoff,0
post_009173,user_00074,2025-12-18,,,,Right-Radical-Conservative,-0.9640466414041284,Kast,economy,info-sharing,pride,positive,police,Here's what police said about this issue. | Kast must act! | economy jobs inflation | proud support victory,0,0,0,0,0,3,0,runoff,0
post_009175,user_01565,2025-12-18,,,,Right-Traditional,0.6609866781464652,Kast,economy,identity-boundary,neutral,neutral,PC,Real Chileans support PC. | Kast must act! | economy jobs inflation,0,0,0,0,0,3,0,runoff,0
reply_009176,user_04329,2025-12-18,post_009175,user_01565,Right-Traditional,Right-Traditional,0.6258165238482479,Kast,economy,defense,pride,positive,PC,PC is fighting for us. We need to back them up. | Support Kast! | economy jobs inflation | proud support victory,0,1,1,0,0,3,0,runoff,0
reply_009177,user_04610,2025-12-18,post_009166,user_02944,Right-Traditional,Right-Traditional,-1.0,,democracy/institutions,defense,hope,positive,the left,We must support the left because they fight for our side. | democracy institutions | hope optimistic confident,0,1,1,0,0,3,0,runoff,0
reply_009178,user_02550,2025-12-18,reply_009154,user_04435,Right-Traditional,Right-Libertarian,0.7930268248728904,,economy,info-sharing,pride,positive,PC,Here's what PC said about this issue. | economy jobs inflation | proud support victory,0,1,2,0,0,3,0,runoff,0
reply_009179,user_01517,2025-12-18,reply_009087,user_01265,Right-Radical-Conservative,Left,-0.2491923782157761,,security/crime,attack,anger,negative,the right,We cannot allow the right to continue this madness. You people are pathetic. | security violence crime | outrage furious enraged,1,1,2,0,0,3,0,runoff,0
reply_009180,user_01341,2025-12-18,post_009086,user_02136,Right-Radical-Conservative,Right-Radical-Conservative,0.6933045159575781,,security/crime,attack,disgust,negative,the right,the right is destroying our country! Cope harder. | security violence crime,1,1,1,1,0,3,0,runoff,0
reply_009181,user_01317,2025-12-18,post_009059,user_00303,Left,Right-Traditional,0.5718148152202375,Kast,constitution/process,defense,pride,positive,judiciary,We must support judiciary because they fight for our side. | Support Kast! | constitution process democracy | proud support victory,0,1,1,0,0,3,0,runoff,0
post_009183,user_01670,2025-12-18,,,,Right-Radical-Conservative,0.693790130450434,,security/crime,ridicule,contempt,negative,media,"Yeah right, media knows what they're doing. Sure. | security violence crime | contemptible beneath us",0,0,0,0,0,3,0,runoff,0
